glottocode,language_name,lang_family,endangerment_level,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
ngun1270,Ngundi,Atlantic-Congo,2,1408.0,,,,,,3,2482.2489948456,1609.4727772296353,47.25159836,35.76429971333334,63.8866111699904,54.471380531596196,4.37152557937021,3.41010004423736,0,0,0,0,0,1,0,0,0,0,0
pand1264,Pande,Atlantic-Congo,1,1408.0,,2,,,threatened,1,516.160999996036,516.160999996036,13.78250027,13.78250027,44.1243555638904,44.1243555638904,4.37152557937021,4.37152557937021,0,0,0,0,0,1,0,0,0,0,0
mbat1248,Mbati,Atlantic-Congo,0,1408.0,,,,,,1,516.160999996036,516.160999996036,13.78250027,13.78250027,44.1243555638904,44.1243555638904,4.37152557937021,4.37152557937021,0,0,0,0,0,1,0,0,0,0,0
yaka1272,Yaka (Central African Republic),Atlantic-Congo,2,1408.0,,1,,,vulnerable,3,2482.2489948456,1609.4727772296353,47.25159836,35.76429971333334,63.8866111699904,54.471380531596196,4.37152557937021,3.41010004423736,0,0,0,0,0,1,0,0,0,0,0
bomi1238,Bomitaba,Atlantic-Congo,2,1408.0,,,,,,2,2482.2489948456,1499.204997420818,47.25159836,30.517049315,63.8866111699904,54.005483366940396,4.37152557937021,3.560474418482375,0,0,0,0,0,1,0,0,0,0,0
bonj1234,Impfondo,Atlantic-Congo,1,1408.0,4,2,,2,endangered,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
akwa1248,Akwa,Atlantic-Congo,2,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
mbok1243,Mboko,Atlantic-Congo,0,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
mbos1242,Mbosi,Atlantic-Congo,2,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
koyo1242,Koyo,Atlantic-Congo,2,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
yela1238,Yela-Kela,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ombo1238,Ombo,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
wong1247,Wongo,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
bush1247,Bushoong,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
deng1250,Dengese,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
song1305,Ohendo,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
nkut1238,Nkutu,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
hamb1245,Hamba de Lomela,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
tete1250,Tetela,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
kusu1252,Kusu,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
seng1278,Sengele,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ngan1302,Ngando-Lalia,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
mong1338,Mongo,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ntom1248,Ntomba,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
boli1255,Bolia,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
bafo1235,Bafoto,Atlantic-Congo,5,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
mbes1238,Mbesa,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
mbol1247,Mbole,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
kele1255,Kele-Foma,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
lomb1260,Lombo,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
poke1238,Poke,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
sode1235,So (Democratic Republic of Congo),Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
moin1241,Moingi,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
leng1258,Lengola,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
belu1239,Belueli,Atlantic-Congo,5,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
budu1250,Budu,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ndak1241,Ndaka,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
mbod1238,Mbo (Democratic Republic of Congo),Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
nyal1250,Nyali,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
vanu1242,Vanuma,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ngul1247,Ngwii,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
nzad1234,Nzadi,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
lwel1234,Lwel,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ding1239,Ding,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
mpuo1241,Mbuun,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ngon1267,Ngongo,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
song1299,Nsong-Mpiin,Atlantic-Congo,2,1408.0,,2,,,threatened,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
samb1309,Samba,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
hung1278,Hungan,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
suku1259,Suku,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
yaka1269,Yaka-Pelende-Lonzo,Atlantic-Congo,0,1408.0,,,,,,2,2665.87444776753,1657.6288931621275,40.70479965,30.189149854999997,70.6551379036435,57.700359172259404,4.18812173875964,4.130637025468885,0,0,0,0,0,1,0,0,0,0,0
beem1239,Beembe,Atlantic-Congo,0,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
yomb1244,Yombe,Atlantic-Congo,0,1408.0,,,,,,3,2665.87444776753,1932.5022603899517,47.25159836,35.87663269,70.6551379036435,59.76244317150307,4.18812173875964,3.6702324361774363,0,0,0,0,0,1,0,0,0,0,0
sans1272,San Salvador Kongo,Atlantic-Congo,0,1408.0,,,,,,3,2665.87444776753,1932.5022603899517,47.25159836,35.87663269,70.6551379036435,59.76244317150307,4.18812173875964,3.6702324361774363,0,0,0,0,0,1,0,0,0,0,0
vili1238,Vili,Atlantic-Congo,0,1408.0,,,,,,3,8230.04311451151,4459.38885237488,68.72090149,52.2257665,91.8632094677575,75.46831951379714,4.18812173875964,3.1132713486489467,0,0,0,0,0,1,0,0,0,0,0
lumb1249,Lumbu,Atlantic-Congo,0,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
bwis1242,Bwisi,Atlantic-Congo,1,1408.0,,2,,,threatened,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
ngub1239,Ngubi,Atlantic-Congo,1,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
sang1333,Sangu (Gabon),Atlantic-Congo,0,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
bara1362,Barama,Atlantic-Congo,2,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
sira1266,Sira,Atlantic-Congo,0,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
vumb1238,Vumbu,Atlantic-Congo,1,1408.0,,3,,,endangered,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
punu1239,Punu,Atlantic-Congo,0,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
east2782,Eastern Kikongo,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
hung1280,Hungu-Pombo,Atlantic-Congo,2,1408.0,,,,,,1,2665.87444776753,2665.87444776753,40.70479965,40.70479965,70.6551379036435,70.6551379036435,4.18812173875964,4.18812173875964,0,0,0,0,0,1,0,0,0,0,0
koon1244,South-Central Koongo,Atlantic-Congo,0,1408.0,,,,,,3,2665.87444776753,1932.5022603899517,47.25159836,35.87663269,70.6551379036435,59.76244317150307,4.18812173875964,3.6702324361774363,0,0,0,0,0,1,0,0,0,0,0
kitu1245,Kituba (Congo),Atlantic-Congo,0,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
kitu1246,Kituba (Democratic Republic of Congo),Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
doon1238,Doondo,Atlantic-Congo,0,1408.0,,,,,,2,2482.2489948456,1565.8161667011625,47.25159836,33.46254921,63.8866111699904,54.31609580543285,4.07315231217813,3.411287784886335,0,0,0,0,0,1,0,0,0,0,0
suun1239,Suundi,Atlantic-Congo,0,1408.0,,,,,,3,2665.87444776753,1932.5022603899517,47.25159836,35.87663269,70.6551379036435,59.76244317150307,4.18812173875964,3.6702324361774363,0,0,0,0,0,1,0,0,0,0,0
laar1238,Laari,Atlantic-Congo,0,1408.0,,,,,,3,2665.87444776753,1932.5022603899517,47.25159836,35.87663269,70.6551379036435,59.76244317150307,4.18812173875964,3.6702324361774363,0,0,0,0,0,1,0,0,0,0,0
kaam1238,Kaamba,Atlantic-Congo,2,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
kuny1238,Kunyi,Atlantic-Congo,0,1408.0,,,,,,2,2665.87444776753,2574.0617213065652,47.25159836,43.978199005,70.6551379036435,67.27087453681696,4.18812173875964,3.46877249817709,0,0,0,0,0,1,0,0,0,0,0
yans1239,Yansi,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
boma1246,Boma Yumu,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
saka1287,Sakata,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
boma1251,Boma Nord,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
kemp1234,Kempee,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
tien1242,Tiene,Atlantic-Congo,0,1408.0,,,,,,2,2482.2489948456,1565.8161667011625,47.25159836,33.46254921,63.8866111699904,54.31609580543285,4.07315231217813,3.411287784886335,0,0,0,0,0,1,0,0,0,0,0
mfin1238,Mfinu,Atlantic-Congo,1,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
wuum1239,Wuumu-Mpuono,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
ibal1241,Kwa South,Atlantic-Congo,0,1408.0,,,,,,2,2482.2489948456,1565.8161667011625,47.25159836,33.46254921,63.8866111699904,54.31609580543285,4.07315231217813,3.411287784886335,0,0,0,0,0,1,0,0,0,0,0
boma1250,Boma Nkuu,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
teke1278,Teke-Eboo-Nzikou,Atlantic-Congo,2,1408.0,,,,,,2,2482.2489948456,1565.8161667011625,47.25159836,33.46254921,63.8866111699904,54.31609580543285,4.07315231217813,3.411287784886335,0,0,0,0,0,1,0,0,0,0,0
ngun1272,Ngungwel,Atlantic-Congo,0,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
teke1280,Teke-Kukuya,Atlantic-Congo,0,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
teke1274,Teke-Fuumu,Atlantic-Congo,2,1408.0,,,,,,2,2482.2489948456,1565.8161667011625,47.25159836,33.46254921,63.8866111699904,54.31609580543285,4.07315231217813,3.411287784886335,0,0,0,0,0,1,0,0,0,0,0
teke1276,Teke-Tyee,Atlantic-Congo,0,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
teke1281,Teke-Tsaayi,Atlantic-Congo,2,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
vili1239,Vili of Ngounie,Atlantic-Congo,3,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
duma1253,Duma,Atlantic-Congo,0,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
wand1266,Wandji,Atlantic-Congo,0,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
njeb1242,Njebi,Atlantic-Congo,0,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
tsaa1242,Tsaangi,Atlantic-Congo,0,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
teke1277,Teke-Laali,Atlantic-Congo,2,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
yaka1274,Yaka (Congo),Atlantic-Congo,0,1408.0,,,,,,1,2482.2489948456,2482.2489948456,47.25159836,47.25159836,63.8866111699904,63.8866111699904,2.74942325759454,2.74942325759454,0,0,0,0,0,1,0,0,0,0,0
teke1275,Latege,Atlantic-Congo,0,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
tchi1245,Tchitchege,Atlantic-Congo,1,1408.0,,2,,,threatened,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
ndum1239,Ndumu,Atlantic-Congo,2,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
kani1279,Kaningi,Atlantic-Congo,2,1408.0,,,,,,1,8230.04311451151,8230.04311451151,68.72090149,68.72090149,91.8632094677575,91.8632094677575,2.40226904959266,2.40226904959266,0,0,0,0,0,1,0,0,0,0,0
mber1257,Mbere-Mbamba,Atlantic-Congo,0,1408.0,,,,,,2,8230.04311451151,5356.146054678556,68.72090149,57.986249925,91.8632094677575,77.87491031887396,2.74942325759454,2.5758461535936004,0,0,0,0,0,1,0,0,0,0,0
enya1249,Enya-Kindu,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
nkoy1244,Nkoya,Atlantic-Congo,0,1408.0,,,,,,1,1187.10943350064,1187.10943350064,17.10099983,17.10099983,45.4703838491279,45.4703838491279,3.78819140455858,3.78819140455858,0,0,0,0,0,1,0,0,0,0,0
luna1244,Luna,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
binj1249,Binji,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
lwal1238,Lwalu,Atlantic-Congo,0,1408.0,,,,,,2,2665.87444776753,1657.6288931621275,40.70479965,30.189149854999997,70.6551379036435,57.700359172259404,4.18812173875964,4.130637025468885,0,0,0,0,0,1,0,0,0,0,0
song1303,Songe,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
zula1235,Zula,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
kaon1241,Kaonde,Atlantic-Congo,0,1408.0,,,,,,2,1187.10943350064,918.2463860286825,19.67350006,18.387249945,45.4703838491279,45.1079821450016,4.07315231217813,3.930671858368355,0,0,0,0,0,1,0,0,0,0,0
luba1250,Luba-Katanga,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
kany1247,Kanyok,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
bang1350,Bangubangu,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
hemb1242,Hemba-Yazi,Atlantic-Congo,0,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
luba1249,Luba-Lulua,Atlantic-Congo,0,1408.0,,,,,,2,2665.87444776753,1657.6288931621275,40.70479965,30.189149854999997,70.6551379036435,57.700359172259404,4.18812173875964,4.130637025468885,0,0,0,0,0,1,0,0,0,0,0
mbal1257,Mbala,Atlantic-Congo,2,1408.0,,,,,,1,649.383338556725,649.383338556725,19.67350006,19.67350006,44.7455804408753,44.7455804408753,4.07315231217813,4.07315231217813,0,0,0,0,0,1,0,0,0,0,0
