STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,101.57279981369392,121.79571875306537,127.09576641018182,146.39113138077684,171.60840976447858,180.9772256190805,192.7445400460729,182.7733597111514,190.38659009849235,245.2339815807313,254.16112548959683,301.11915217281387,315.0284662445084,463.2516158441775,536.1610038357978,567.8848166202163,520.7996257380946,562.7115784920439,609.9606500136473,713.9533051183186,908.375601827987,925.3687125176473,843.0430068648437,842.7502033788007,726.3451186038257,509.88595147233633,611.2981582196473,764.7521340473219,865.2515444373103,831.8471501292249,1277.691730056654,1273.0122451890286,1361.8169795148035,1397.2659331797752,1461.3640012873632,1750.754007737841,1619.1911970766228,1705.3987494222933,1546.5151932537278,1501.6642665318916,1629.6703884281549,1429.8563035944705,1315.7363464799394,2015.2174306525103,2525.5640452625016,2871.0687743744857,2964.9586520068237,3109.1109760886393,2946.8606613746038,3189.796799566374,3922.740393907329,4225.060494119111,4224.547891744865,3949.94310039907,3771.072283819378,3419.822765595284,3238.176119613639,3853.099565696787,3972.6545062035666,3913.1457754733624,3466.5693627814517,3984.002291743063,3894.162008986901,3755.5211123246368,3909.558923781816
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sierra Leone,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,141.95741830076426,142.27512765760247,146.32194986298035,146.30962674391546,153.37774097454536,145.57654062884876,149.31765518856398,136.1214021787465,126.30889912277267,153.56411596157062,160.1641470569068,151.83336869957984,165.35791786363635,200.64169977476905,222.08517323471708,228.37468104206934,196.41178475920694,224.21335896988018,305.42780056074423,345.8691370762904,336.3862795061022,333.8875427284909,380.0740411897459,285.8143261397266,305.5762324915835,235.51052934362428,131.4730410055868,172.36421483366104,268.1609796259574,231.27562297433778,154.7940724676182,183.68651502756668,163.19757168438068,184.95160915487224,218.5072751262222,208.35199725095467,224.25871116304378,199.88000139577707,156.51811883386986,155.02083326900686,143.74374323964406,358.3157160515458,388.99511121683577,413.8176073469269,417.7499833292271,462.6333244279451,580.26796974773,631.8899262649983,705.3590140800051,652.8458067679428,685.0396734909484,761.146365577281,937.504428180231,1117.471830751147,1117.758646572104,964.5759808889885,844.4164111754764,779.1860078417283,845.9145404609322,843.7125178099767,845.2775579205489,885.3964018853954,860.3710679160964,758.3291373782481,806.6546504177259
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,United Arab Emirates,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,2394.068114710547,2805.4264272258683,3675.416814195336,9695.81418807304,23822.971556030654,27117.188072961362,31196.979178575853,35020.36043559615,29379.12774249905,34238.28644531866,42925.233878440726,44854.48003156148,39972.49466745944,34650.00412459884,32012.314154027288,29467.541975892884,23132.07396759882,23112.623420645967,21569.706885299685,23166.730590378706,26709.993440326976,25690.968632144806,25648.27277608442,25032.782270290652,25472.639657897907,27003.20068077823,28323.165087053225,27982.795704056392,24889.42691922791,25855.860504658696,29865.502347066005,27745.17080876723,27753.60895263462,29659.542856781132,33376.715229520916,38719.31383076232,44342.604832248195,45854.73251581623,50054.170068180334,37803.06637387768,44795.29493022682,51921.904511613,53141.61243400989,53247.24094954414,52725.235840793444,44910.33499552302,42721.09993831847,43733.61922874352,47135.35919439715,45938.607358199384,37991.74929716649,44118.50471927712,50759.75892311914,49850.687217516395,50273.506046983675
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRL,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Greenland,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,1498.2764367816094,1874.2953019009926,2196.7142401919755,2860.2805764011528,3432.7060329127626,4257.875611484055,4844.656293474845,5713.962533605535,7235.516939343295,8480.762531058217,9483.102405851982,8544.097910165125,7813.651282121718,7988.177946629883,7198.707808166498,7760.834263706284,11271.332573588381,14554.351366973553,16397.950193876142,16813.74145011074,18326.929502325158,18315.31656319062,18768.827532545478,16797.35782188279,18124.099807576335,21665.829517311555,21422.46098536716,19145.614890096003,20496.57878355897,20170.322763798027,19009.077440751487,19265.519146873772,20657.950632309658,27466.64945255037,32030.998791510854,32489.72773098986,35457.629757821414,39780.944136872095,44366.78586881754,44918.84138321552,44277.199340097184,47186.875996938776,45936.95628177236,47535.48837923765,50485.22441352912,44536.35497053773,48181.74535412656,50765.74946653718,54545.13585776503,53309.20359050652,54812.66617710234,58135.993991020296,55635.00064912226,58498.97079736093,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Post-demographic dividend,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1370.8388065939878,1442.9957431734972,1542.4378888371934,1640.3502379465497,1771.8014678040943,1905.777948884741,2063.9825597569125,2184.6483411030817,2347.571230430671,2562.609170465773,2786.2497815855363,3058.817139893081,3518.559475285099,4218.456138521759,4673.941633068761,5197.318084110186,5598.932270880665,6284.050683066608,7518.533754519348,8578.259212460458,9428.388164539787,9474.07361240578,9374.349073203723,9673.918306310372,10055.203128667723,10531.64894763926,12805.724726369326,14764.81536412904,16538.150606816216,17164.84525454182,19133.983831394216,20038.95997811895,21351.230951918875,21368.676987587358,22758.87302710586,25120.811945748133,25102.70123178032,24482.61578135979,24458.457637047664,25570.852474523777,25890.898639657335,25517.870855399993,26484.337833768874,29550.1857442906,32671.083469467358,34219.02042374168,35820.425814470946,38870.36361103179,40922.25375440489,38339.40656303668,39801.864114779426,42635.82208646035,42374.82236534191,42643.09961830404,43322.202973892425,40775.9479386213,41502.222289552185,43114.268852139234,45535.8018785923,45840.35361147638,44743.73893243104,49855.22693965961,50969.80164101397,53813.741830867744,55644.31478993401
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Chile,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,516.4875390778359,594.4363062221129,678.5843365888619,657.7191965936973,685.9702028919739,686.1235419955242,790.3617737713955,764.2651286569928,765.8474016486274,873.5818899059173,940.6483450612869,1098.914699562306,1185.049948015945,1666.9954275089938,1578.583676085202,732.0544067759649,970.9573148663476,1296.868547203225,1465.4560563691648,1962.0818560653722,2570.8431189068237,3012.3447816476983,1663.2804325125644,1715.40345654344,1636.2247624647605,1446.8060455786267,1524.9780945898676,1767.4138967016117,2013.5398779088644,2277.84764297202,2487.76829657299,2798.3426241379475,3351.841088555225,3540.913773130155,4012.1015991228487,5081.4682771561,5333.50438729711,5741.958429895956,5419.824172971906,4933.555815167552,5052.992457663253,4563.595298668896,4430.847411579841,4773.401775207537,6120.59152055344,7480.3233099863555,9318.656552961205,10346.413818453251,10683.218877251113,10098.801716728622,12632.870472419238,14487.392783203195,15241.906998111876,15683.548636915513,14529.676720633584,13433.920298703233,13649.85204528032,14879.90862271865,15659.480867562766,14495.716721686993,13114.815470545014,16206.832549342107,15405.616577407298,17067.036479915365,16709.889397230672
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Norway,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1451.2850779893963,1570.638043747188,1678.2672565399153,1787.3185339490897,1950.6932422293073,2178.7750811180795,2332.510598660979,2530.66057799458,2679.713004381892,2894.239982366806,3306.2194760776933,3736.3487374999136,4413.575691685282,5689.588806696703,6811.527336532321,8204.451511529785,8927.201627344768,10266.120671869805,11462.59459160534,13046.537221065335,15772.24090738139,15512.506704357456,15224.893910098159,14927.517476633935,14989.485766590566,15753.552765212879,18883.233352387266,22505.862262368388,24207.281468963014,24281.130405139564,28242.98140282198,28596.93300364437,30523.985055897447,27963.69790957439,29315.809233773216,34875.70433475359,37321.97419934726,36629.03090366214,34803.463405873816,36393.292747108775,38178.23687770755,38601.897639231,43170.55717449903,50250.3298214345,57768.69809584616,67047.17045582643,74434.49968356708,85502.26770877308,97503.54078037835,80347.57006651835,88163.2085931423,101221.81347664402,102175.91929837366,103553.84013441675,97666.69518387492,74809.96580498976,70867.36099707492,76131.83840327642,82792.84271133045,76430.58894733385,68340.01810337017,93072.89251195709,109269.52058029761,87497.21796495565,86785.43344891761
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ireland,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,706.5510223451685,761.8513595700184,821.3441130768872,878.1565764762861,994.6073316117462,1055.0362470109828,1107.3182303475353,1187.1832123657637,1158.8554978792934,1330.7832954995088,1486.514527346381,1703.9321827731696,2080.4651471816937,2424.2690470655753,2516.927686051962,2973.400123017146,2919.583086956153,3427.0734359204002,4399.98680535092,5429.962000874791,6372.437775454527,5986.154108939203,6160.638293137228,5915.241771643414,5692.027385972847,6011.7355464232005,8112.171363164533,9581.913085724145,10715.87027805391,11175.816603647047,14031.302567546856,14087.207439370819,15714.384748723145,14657.06155498047,15902.92967551677,19158.456477390726,20835.89771308466,22551.11391341263,24294.85476740075,26338.1077543817,26334.567205050083,28282.40988207296,32705.434556569817,41203.52958475685,47754.202319424396,50933.021609558884,54329.16185996238,61396.417461175995,61353.10656295232,52133.09061625439,48623.96664224873,52613.854035568875,49335.84080995552,52537.61086486919,57214.53797857091,64250.138518125656,64129.55715423832,72161.4047531385,80804.11231648263,81827.6688873996,86514.07061087541,103783.44628447875,105190.68595273084,106818.9171308039,112894.9532408054
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHN,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,China,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,89.71507491677308,75.9655011127574,71.06168459712619,74.46815408644629,85.6611074645449,98.66816887404347,104.50646350177995,96.7614480104016,91.64545818489793,100.30813947952613,113.34624303989443,118.84249157909035,132.09741043100695,157.33988807855462,160.4025468523036,178.62124928208533,165.6809877226374,185.7286207182937,156.65561685083523,184.28585305904332,195.14947999205083,197.4255109678222,203.72278836692774,225.86534696155977,251.19268646382673,295.0074458158968,282.44560309670715,252.25676011445447,284.02357314968623,311.42946122703205,318.5033535903898,334.13028811907793,367.8226519035418,378.9393530533142,475.6778744483691,612.6802778986272,713.3373878116568,786.7435485109991,835.0953485974322,881.1466140689251,969.1995136962867,1065.4059757451932,1163.5595767342556,1306.9724540855702,1530.927262157233,1777.644968284641,2129.256969996132,2734.727098776927,3523.44302065213,3898.2445915881062,4629.245517100773,5703.760279733456,6405.057424134903,7147.035186223441,7781.065974849738,8175.332850773929,8254.868593203568,8979.676527098563,10085.663814881918,10342.90095243346,10627.463798961868,12887.435724294062,12970.605641432652,12951.178239704273,13303.148154386816
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,158.0666232643214,160.87033085982537,169.66120957790238,188.24766025177942,182.6198542998704,196.05290784015872,207.08622736907532,202.0000810099455,210.51565688099416,231.43618692876072,251.6355733869787,251.83715247414062,276.27107587744246,342.5976156288116,422.5617444827535,451.0449546293414,474.37449880929006,506.9748536445664,551.4714466032289,630.9131642683406,769.5653718496486,1007.8606821896818,908.4918365662547,791.5858560277119,687.2511699716529,637.4848728980014,580.5233818860509,631.5732501882694,646.4505846763207,639.8209801287619,728.5275894109311,759.2993792907907,664.940115247967,653.9561441407998,651.137004627086,806.6617658493493,877.5225172362113,898.9095468869887,877.6910280476435,610.0977938017453,629.5297316133174,587.3970485707395,625.4689944118525,766.5008429300018,926.4354998200066,1073.529774031812,1234.133400095308,1390.5886507496234,1536.6676313717444,1426.9691691994853,1642.6413419359576,1795.4381485631563,1817.3012581663324,1879.5587312692046,1906.7959697101692,1646.4494113931642,1455.035253045712,1546.917741993232,1620.5414080591913,1795.5612786553966,1627.3456959629716,1785.4666491661435,1865.1163526069874,1680.779666722183,1532.9276355020681
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRO,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Faroe Islands,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,1594.478840667068,1749.161535328274,1780.1570764691912,1735.5342563010295,1849.4385381767656,2219.376867264191,2563.6018617109567,3046.4591497805036,4067.929806832722,4906.275143253845,5605.512621122035,6593.621293255902,8387.149238817097,9479.437544903538,10549.340153302168,11446.282968174604,10458.096525258137,10052.91923026645,10893.33171485743,9437.293473608672,10048.948327287619,14933.868523949151,18982.647530766273,20453.530924511975,18181.228374513295,20125.79407100695,19163.55543714208,19300.662197345624,16373.826005027451,16975.929715005495,20669.20524250038,22705.695478742586,21158.41301993173,24729.019906458012,24978.6210817538,23322.75933575153,24879.772961786373,26937.65056028466,31269.603199721714,35647.54404005308,36389.081644098005,41743.681284766055,48348.73937110107,51287.891108166266,47059.19472967382,47923.151537499114,51618.99077663916,50261.961626769255,55758.208368061096,60172.06325416637,52637.190352657395,56875.280381329554,59387.353086481984,62526.49085157429,63068.287268848275,62243.1905561324,69415.18532545795,67058.20226481257,72465.37696602153,74119.66075538789
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BMU,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bermuda,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1715.3146322971947,1773.9953157247871,1824.1822826013247,1821.7909131010147,1986.640810170222,2064.853247929879,2369.4729468001815,2722.4623338853658,2975.9542893421158,3214.049039098741,3574.169288619446,4012.7739654418615,4458.080033331439,5090.091791636762,5891.887816646562,6493.628715014399,7259.9135500845705,8383.031394171261,8904.942823454548,9664.21884634789,11426.601233394817,13687.798062855343,14442.790225605384,16236.741698157986,17866.917435516323,18713.882513907138,20996.97672171626,23042.743588376434,24958.11270040036,26282.624096343363,27665.52580830105,28195.709161147905,28761.96346328351,30950.07991022851,31543.063486164137,34115.344555320364,45063.6149332085,48736.67680342988,51629.28148551263,54388.34173156207,56542.9569455727,59490.24520342024,63358.5658652763,67106.80280832238,71692.15890016785,77628.10352250801,97781.45589967215,107395.65148389144,110268.56240126383,104711.71242035711,104111.82424480189,99049.0169927667,100213.49338528737,101704.40746217007,100961.57660281131,104855.36682213539,108747.35614430488,112339.42558746737,113204.82210837994,115798.04077557832,106976.5462396322,112765.08167306027,121613.9399836291,132604.43908621595,142855.37471378178
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LDC,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Least developed countries: UN classification,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,114.60507250319608,116.99758722229127,123.63244098188513,138.5628422647033,122.69000623982272,134.58999627801992,142.99480187042593,141.65129379013473,147.301273985115,158.78530216900273,149.84998185894932,153.8140693193313,155.357141773248,184.1802024216781,223.4477816828499,262.39651777429464,235.96218547949087,253.65635494236736,291.2260210898497,310.9565816254249,336.7463575561803,336.7469706407188,331.70330357551705,318.8847225731939,315.4219275084899,335.6541842765964,284.8449322194955,295.20966308460976,315.9557929596457,330.6542452396875,370.7501244360655,392.0753230477722,302.1050979505728,304.02489977306846,290.1916952183306,289.9057220802237,297.93621631725097,302.8141623408064,299.67238740172303,300.7908328730414,333.3638860949004,313.94786382823423,337.9157900141102,373.6518457468707,419.7983338964424,487.19997852055116,552.743616465105,648.5814469440782,778.6141147667851,751.6713838608546,831.532954611079,925.1304886903876,947.489031265643,1006.9873103895039,1056.4670531714119,982.8948106005186,966.721782937566,1035.1942880863571,1080.5617799996126,1105.2469337869843,1088.7216131135704,1175.557182511358,1299.361724230824,1257.6980669933132,1293.401003229323
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSA,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (excluding high income),GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,166.36226198515857,169.31568529276956,178.94082085332133,199.39230771098028,192.6115045617153,206.9353005833051,218.668754585632,212.68901187338435,221.75372280299072,244.6378624898742,266.20813217323376,266.0582835753595,292.27390646639657,363.9461254694768,450.89411887128307,482.6543379148856,507.49660525513974,541.1412792289643,588.8663730979185,674.1416356583723,824.1488769813723,1084.4338610641823,975.7551264124148,845.5577420437037,732.7050415687744,675.0759643679502,612.2903454758438,667.6317750291377,684.4286600722199,677.2180412395002,774.5809665990213,807.7527134905343,711.6380596374782,703.9706306260459,705.6903451527016,877.3800537477952,955.2450609455707,979.8024845539821,958.5059611057876,662.5901694334381,684.2792339951183,638.1427869987555,681.5449348377551,837.7145825747664,1013.7340215766244,1174.6311605487451,1349.88715192875,1518.8219699938982,1672.7198350868623,1545.1157789207848,1789.3437421340172,1958.0810541972469,1970.2374575660551,2035.6357163653522,2058.4331234678953,1763.27463036367,1545.279482912652,1641.3923995743926,1718.4234609844834,1907.2249943638708,1716.5086386142675,1885.4815596590277,1963.803300323743,1750.1313683694618,1576.6916687519144
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,729.1119654898222,657.9826485473982,634.2214673127817,636.8328110229198,650.4910944132179,772.4688325862652,697.526602399253,770.1011400864501,807.4396283862403,907.7478930729361,965.8668404646654,881.9194881300624,668.7060174598766,449.72789493629506,334.9735902760742,404.2948184961201,531.1153665432705,521.7029148905301,429.188126933192,392.7255390274963,563.733795571487,533.5862024124473,999.0658559137579,1133.6633196060707,1451.4711787249341,2145.8862109632746,2930.444286073203,3515.0567898653467,4578.155264515174,3645.1484656297575,4101.637155667117,5184.152691499118,5702.453062774339,5688.57916215215,5649.687624691393,3641.7289391994404,2051.8146212625306,2790.718868697683,2860.093648368199,2493.678844401766,1759.356199182642,2303.908126627765,3682.113151369797,2916.136632842746,2665.874447767527
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEC,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia (IDA & IBRD),GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.0318270753796,2251.5695036803913,2374.404080711543,2312.737883884677,2135.3750575484596,2107.4742237128266,1896.3971854102936,2264.4797686959078,2329.866070156622,2408.22960725737,2165.1671952763513,1878.789228081864,2044.3507457654807,2080.9841911636345,2340.8250390874337,2879.653634403648,3723.4380320893256,4660.808369300657,5632.990032338271,7247.027299432849,8951.253563768048,7074.023542623131,8280.72343768265,10028.654556359783,10418.348493548074,10965.24871164857,10307.224268541431,8009.6187499555845,7659.549243913634,8575.461291957641,8911.877429790144,9058.74177112172,8478.350386568056,10014.510882383678,11421.136442700137,12129.86411554317,13337.438695633742
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Costa Rica,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,382.30912183151946,355.84444787380596,335.2215890422549,345.50536905271093,353.7108967917011,373.83569006344123,395.1524984730503,413.99650603627447,444.8052568699544,477.08134674224937,535.5396797249766,570.3602295344261,638.8510116114558,768.9447174127755,817.0766914103893,936.9931966869879,1123.2817912426156,1393.3751376222367,1555.837161152582,1734.5956024829406,2020.990675342832,1068.0467223220228,1032.405481674957,1212.5576529679117,1372.20149843952,1429.378364151218,1568.5640969552005,1567.032051090101,1554.740485220184,1725.1393615590725,1829.6687089558998,2253.38191508071,2612.387564537369,2840.387064793974,3039.563285506332,3275.252564474161,3226.963955986253,3407.7761289850027,3617.4575666672645,3690.9615477829702,3812.7538828492393,3985.129845062071,4067.718514290924,4173.148564155143,4431.011720784304,4703.007217847779,5256.596408591589,6137.711999255424,6937.242615960555,6832.69829924138,8265.788202755815,9276.391075113472,10126.999102417712,10803.240196217295,10911.497878334028,11714.710598073205,12091.030160615413,12317.090277130377,12590.24937816141,12884.685995198872,12394.049396949189,12838.11853589308,13625.900849132848,16942.026811937547,18587.15322034816
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Hungary,GDP per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,476.43435013829225,527.2316176026824,559.197091346639,606.8527385813935,709.652502602719,875.9819999212235,955.8742078230235,1083.4747334328424,1248.7985131389146,1388.3950990402873,1617.8785340277107,1864.6718885158807,2158.221813552459,2213.052676993219,2255.0640568688705,2049.716179217927,1991.238947955132,2020.022865690621,2330.841883084763,2565.973910738399,2812.237546028969,2902.4350812654893,3323.5396723763274,3361.222680379241,3747.3296639495584,3886.6660841961598,4187.031179966297,4509.417409100772,4542.012038097802,4606.056973329504,4751.773243020204,4801.959495841624,4629.917608125478,5280.9488798706325,6658.044943268094,8410.092481984786,10291.269472140895,11212.204696899376,11478.489164050112,13934.605460374965,15762.632251511282,13051.183177718445,13189.843387476838,14211.460557821965,12950.159448814284,13739.462015140127,14352.501883173978,12782.941257797267,13215.860527778877,14736.166815725837,16605.05705118868,17012.859855319868,16386.93088212582,19030.62813032901,18428.02882561399,22230.627787518693,23292.326388247828
